subject,session,run,trial_idx,npy_path,image_name,category,caption,label
sub-29,ses-03,run-01,65,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04344873_1853,sofa,Red sofa on wooden floor with art,17
sub-29,ses-03,run-01,66,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,004816,dog,Small dog sitting on patterned couch upholstery,11
sub-29,ses-03,run-01,67,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_003843,sofa,Wicker sofa placed on a concrete floor,17
sub-29,ses-03,run-01,68,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03782006_1013,tvmonitor,tvmonitor on a desk next to laptop,19
sub-29,ses-03,run-01,69,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,004603,train,Train on tracks near small town buildings,18
sub-29,ses-03,run-01,70,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_004147,bird,Bird perched on mossy tree branch,2
sub-29,ses-03,run-01,71,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,003458,bird,Green bird pair perched on wooden branch,2
sub-29,ses-03,run-01,72,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_006777,aeroplane,Aeroplane taxiing on airport runway,0
sub-29,ses-03,run-01,73,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04152593_26991,tvmonitor,Old tvmonitor and computer gear on grass,19
sub-29,ses-03,run-01,74,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03095699_2358,boat,Cargo boat loaded with containers near buildings,3
sub-29,ses-03,run-01,75,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_001755,motorbike,Motorbike parked on grass near a pond,14
sub-29,ses-03,run-01,76,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_000006,bus,Double-decker bus parked beside suburban houses,5
sub-29,ses-03,run-01,77,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,002064,bicycle,Bicycle placed on a wooden dining table,1
sub-29,ses-03,run-01,78,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03201208_46170,diningtable,Diningtable with white chairs and wall art,10
sub-29,ses-03,run-01,79,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2010_001052,train,High-speed train crossing forested railway bridge,18
sub-29,ses-03,run-01,80,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,001708,aeroplane,DHL aeroplane taxiing on wet runway,0
sub-29,ses-03,run-01,81,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_000862,cat,Cat with spotted fur lying on dirt,7
sub-29,ses-03,run-01,82,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,005339,cow,Cow standing on grass near other cows,9
sub-29,ses-03,run-01,83,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02835271_25268,bicycle,Tandem bicycle parked by a stucco wall,1
sub-29,ses-03,run-01,84,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03791053_2649,motorbike,Blue motorbike parked by a stone wall,14
sub-29,ses-03,run-01,85,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02412080_13381,sheep,Sheep grazing on a green grassy field,16
sub-29,ses-03,run-01,86,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03201208_4590,diningtable,Wooden diningtable with matching outdoor chairs,10
sub-29,ses-03,run-01,87,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,001956,car,Sports car with decals on city road,6
sub-29,ses-03,run-01,88,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02389026_10088,horse,Horse standing near a metal gate outdoors,13
sub-29,ses-03,run-01,89,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02389026_651,horse,Brown horse standing in a wooded area,13
sub-29,ses-03,run-01,90,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n03785016_14828,motorbike,Red motorbike parked on tiled floor,14
sub-29,ses-03,run-01,91,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,006246,car,Car with a dented front fender parked,6
sub-29,ses-03,run-01,92,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2009_001851,aeroplane,Aeroplane flying through a clear blue sky,0
sub-29,ses-03,run-01,93,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_000581,cat,White cat resting on a concrete floor,7
sub-29,ses-03,run-01,94,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04487081_19284,bus,Bus driving down a sunny city street,5
sub-29,ses-03,run-01,95,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n02389026_2144,horse,Young horse walking on sandy paddock grass,13
sub-29,ses-03,run-01,96,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_001255,person,Two people posing together indoors near a wall,15
sub-29,ses-03,run-01,97,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,008600,chair,Chair with striped pillow on patio,8
sub-29,ses-03,run-01,98,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,n04344873_16206,sofa,Sofa with patterned cushions beneath Sweet Dreams sign,17
sub-29,ses-03,run-01,99,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-01_1000Hz.npy,2008_003515,person,Two persons smiling near tents outdoors,15
sub-29,ses-03,run-02,0,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,009465,horse,Horse walking in a fenced dirt paddock,13
sub-29,ses-03,run-02,1,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03785016_2421,motorbike,Vintage motorbike parked on grassy ground,14
sub-29,ses-03,run-02,2,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03782006_1772,tvmonitor,Two tvmonitor screens on a busy desk,19
sub-29,ses-03,run-02,3,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03201208_10733,diningtable,Elegant diningtable set with silverware and glassware,10
sub-29,ses-03,run-02,4,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,008667,aeroplane,Aeroplane flying high in clear sky,0
sub-29,ses-03,run-02,5,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2011_001972,chair,Wooden chair beside tiled floor squares,8
sub-29,ses-03,run-02,6,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03201208_25585,diningtable,Wooden diningtable with matching rustic chairs,10
sub-29,ses-03,run-02,7,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_003855,bus,White city bus at covered station platform,5
sub-29,ses-03,run-02,8,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_007471,dog,Dog resting on a cushioned bench,11
sub-29,ses-03,run-02,9,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02835271_3285,bicycle,Tandem bicycle parked beside garage door,1
sub-29,ses-03,run-02,10,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02408429_556,cow,Cow covered in mud standing in grass,9
sub-29,ses-03,run-02,11,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03983396_19910,bottle,Bottle of soda on a wooden surface outdoors,4
sub-29,ses-03,run-02,12,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02423022_1669,sheep,Sheep standing alone in grassy field,16
sub-29,ses-03,run-02,13,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_000336,car,Blue car reflecting autumn trees above,6
sub-29,ses-03,run-02,14,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2009_000445,bicycle,Green bicycle parked beside leafy bushes,1
sub-29,ses-03,run-02,15,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02791124_15383,chair,Vintage barber chair surrounded by shopping bags,8
sub-29,ses-03,run-02,16,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_000887,boat,Boat resting on frozen riverbank among rocks,3
sub-29,ses-03,run-02,17,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,003594,bird,Bird perched on a branch among leaves,2
sub-29,ses-03,run-02,18,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,001642,dog,Dog sitting on a green couch indoors,11
sub-29,ses-03,run-02,19,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_000157,cat,Cat lying on grass near netting,7
sub-29,ses-03,run-02,20,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_002738,person,Person smiling with a friend at a bar,15
sub-29,ses-03,run-02,21,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_004969,boat,Sailboat gliding on a cloudy sea,3
sub-29,ses-03,run-02,22,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n11939491_1187,flower,White daisy flower surrounded by green leaves,12
sub-29,ses-03,run-02,23,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_002132,car,Red vintage car parked under autumn trees,6
sub-29,ses-03,run-02,24,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04344873_5948,sofa,Wooden sofa with white mattress upholstery,17
sub-29,ses-03,run-02,25,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n11939491_4877,flower,Pink flower trio surrounded by green leaves,12
sub-29,ses-03,run-02,26,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03201208_29377,diningtable,Diningtable set for six with chandelier overhead,10
sub-29,ses-03,run-02,27,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04099969_2042,chair,Wooden rocking chair with leather upholstery,8
sub-29,ses-03,run-02,28,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04483307_4913,boat,Sailboat with yellow trim on calm water,3
sub-29,ses-03,run-02,29,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03983396_2130,bottle,Bottle crate with sodas on wooden floor,4
sub-29,ses-03,run-02,30,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04344873_857,sofa,Wooden sofa with cushions on wooden floor,17
sub-29,ses-03,run-02,31,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03983396_23143,bottle,Glass bottle on table beside grassy yard,4
sub-29,ses-03,run-02,32,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_005651,bird,Bird perched on tree branch among buds,2
sub-29,ses-03,run-02,33,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02389026_10380,horse,Horse standing in a grassy open field,13
sub-29,ses-03,run-02,34,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2009_001159,bus,Double-decker bus parked beside brick buildings,5
sub-29,ses-03,run-02,35,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_000664,car,Pink car parked by a brick wall,6
sub-29,ses-03,run-02,36,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04483307_2684,boat,Sailboat gliding on calm blue water,3
sub-29,ses-03,run-02,37,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04487081_35006,bus,Bus on city street lined with trees,5
sub-29,ses-03,run-02,38,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02412080_14605,sheep,Sheep with curved horns on dry grassy hill,16
sub-29,ses-03,run-02,39,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,004624,train,Red train at small rural station platform,18
sub-29,ses-03,run-02,40,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,004873,car,Futuristic white car displayed at SAAB booth,6
sub-29,ses-03,run-02,41,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,002278,bus,Yellow bus parked on grassy field,5
sub-29,ses-03,run-02,42,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04344873_15478,sofa,Sofa against yellow wall with artwork,17
sub-29,ses-03,run-02,43,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03095699_32322,boat,Red cargo boat sailing on blue water,3
sub-29,ses-03,run-02,44,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_002118,cat,Cat lying on concrete floor near leaves,7
sub-29,ses-03,run-02,45,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,002084,cat,Orange cat sitting beside potted plants,7
sub-29,ses-03,run-02,46,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,002509,person,Person wearing a bright orange headscarf,15
sub-29,ses-03,run-02,47,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,002522,car,Race car speeding on a paved track,6
sub-29,ses-03,run-02,48,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2009_003146,cow,Cow grazing behind a wire fence,9
sub-29,ses-03,run-02,49,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_001335,cat,Gray cat resting on a blue chair,7
sub-29,ses-03,run-02,50,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03376595_8452,chair,Wooden chair beside bed and printer,8
sub-29,ses-03,run-02,51,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,005556,person,Two people smiling in a cozy living room,15
sub-29,ses-03,run-02,52,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04344873_11878,sofa,Sofa bed with pillows and green blanket,17
sub-29,ses-03,run-02,53,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_005455,aeroplane,Aeroplane flying through cloudy sky,0
sub-29,ses-03,run-02,54,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02389026_1980,horse,Young horse standing near a wire fence,13
sub-29,ses-03,run-02,55,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,005079,aeroplane,Red aeroplane flying in a clear sky,0
sub-29,ses-03,run-02,56,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2009_004877,cat,Cat resting on a blue cushion,7
sub-29,ses-03,run-02,57,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_007026,cow,Cow group standing in a barn stall,9
sub-29,ses-03,run-02,58,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04487081_21514,bus,Bus parked beside a green park area,5
sub-29,ses-03,run-02,59,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_001255,person,Two people posing together indoors near a wall,15
sub-29,ses-03,run-02,60,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2008_002926,motorbike,Orange motorbike parked on concrete driveway,14
sub-29,ses-03,run-02,61,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04099969_1748,chair,Giant white chair with American flag outdoors,8
sub-29,ses-03,run-02,62,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n02835271_32929,bicycle,Red tandem bicycle by a brick wall,1
sub-29,ses-03,run-02,63,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03201208_35584,diningtable,Diningtable with four chairs near kitchen counter,10
sub-29,ses-03,run-02,64,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n11939491_34009,flower,White flower with raindrops on petals,12
sub-29,ses-03,run-02,65,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n03201208_28464,diningtable,Diningtable set for a festive gathering,10
sub-29,ses-03,run-02,66,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_005721,motorbike,Motorbike parked by red wooden fence,14
sub-29,ses-03,run-02,67,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,2010_000727,sheep,Sheep resting near rocks on grassy ground,16
sub-29,ses-03,run-02,68,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,004911,train,Steam train beside trees and railway platform,18
sub-29,ses-03,run-02,69,/ocean/projects/cis250019p/gandotra/11785-gp-eeg/ds005589/sub-29/ses-03/sub-29_ses-03_task-lowSpeed_run-02_1000Hz.npy,n04152593_44196,tvmonitor,Tvmonitor on office desk with files,19
